date,symbol,open,high,low,close,volume,sma,adx,dema,ema,rsi,standardDeviation,tema,williams,wma
27-12-2022,META,117.93,118.6,116.05,116.88,21392311,116.88,100,116.88,116.88,0,0,116.88,-67.4509803921569,116.88
23-12-2022,META,116.03,118.18,115.54,118.04,17796625,118.04,0,118.04,118.04,100,0,118.04,-5.303030303030323,118.04
22-12-2022,META,117.2,118.62,114.38,117.12,23618121,117.12,100,117.12,117.12,0,0,117.12,-35.37735849056596,117.12
21-12-2022,META,116.7,120.34,115.62,119.76,20392800,119.76,100,119.76,119.76,100,0,119.76,-12.288135593220307,119.76
20-12-2022,META,113.26,117.33,112.46,117.09,28742501,117.09,100,117.09,117.09,100,0,117.09,-4.928131416837673,117.09
19-12-2022,META,116.83,117.8,114.33,114.48,29769900,114.48,100,114.48,114.48,0,0,114.48,-95.67723342939463,114.48
16-12-2022,META,120.23,123.31,118.82,119.43,67064001,119.43,100,119.43,119.43,100,0,119.43,-86.41425389754983,119.43
15-12-2022,META,118.33,118.63,114.01,116.15,34531000,116.15,100,116.15,116.15,0,0,116.15,-53.67965367965357,116.15
14-12-2022,META,119.39,124.14,119.39,121.59,36922037,121.59,100,121.59,121.59,100,0,121.59,-53.68421052631574,121.59
13-12-2022,META,122.13,123.3,118.64,120.15,44701100,120.15,100,120.15,120.15,100,0,120.15,-67.59656652360502,120.15
12-12-2022,META,115.18,115.72,113.14,114.71,24747100,114.71,100,114.71,114.71,0,0,114.71,-39.14728682170565,114.71
09-12-2022,META,115.3,117.54,113.87,115.9,26033400,115.9,100,115.9,115.9,100,0,115.9,-44.68664850136239,115.9
08-12-2022,META,116.39,117.34,114.59,115.33,30619418,115.33,100,115.33,115.33,100,0,115.33,-73.09090909090928,115.33
07-12-2022,META,113.76,115.88,112.88,113.93,29461137,113.93,100,113.93,113.93,0,0,113.93,-64.99999999999963,113.93
06-12-2022,META,119.91,120.55,113.74,114.12,43689200,114.12,100,114.12,114.12,0,0,114.12,-94.41997063142423,114.12
05-12-2022,META,121.75,124.67,121.35,122.43,35474900,122.43,100,122.43,122.43,0,0,122.43,-67.46987951807199,122.43
02-12-2022,META,117.83,124.04,117.61,123.49,39950500,123.49,100,123.49,123.49,100,0,123.49,-8.553654743390524,123.49
01-12-2022,META,119.2,121.2,118.4,120.44,36551400,120.44,100,120.44,120.44,100,0,120.44,-27.142857142857352,120.44
30-11-2022,META,109.51,118.16,109.38,118.1,43348600,118.1,100,118.1,118.1,100,0,118.1,-0.6833712984054927,118.1
29-11-2022,META,109.54,110.94,108.54,109.46,23899238,109.46,0,109.46,109.46,100,0,109.46,-61.66666666666705,109.46
28-11-2022,META,110.78,112.04,108.38,108.78,23332816,108.78,100,108.78,108.78,0,0,108.78,-89.07103825136599,108.78
25-11-2022,META,111.3,112.73,111.02,111.41,12007600,111.41,100,111.41,111.41,0,0,111.41,-77.19298245614043,111.41
23-11-2022,META,111.72,112.67,110.73,112.24,21343100,112.24,100,112.24,112.24,100,0,112.24,-22.164948453608623,112.24
22-11-2022,META,109.86,111.62,108.32,111.44,29029000,111.44,100,111.44,111.44,100,0,111.44,-5.454545454545642,111.44
21-11-2022,META,111.52,112.37,109.19,109.86,24351100,109.86,100,109.86,109.86,0,0,109.86,-78.93081761006289,109.86
18-11-2022,META,113.8,114.32,110.62,112.05,33357707,112.05,100,112.05,112.05,100,0,112.05,-61.35135135135143,112.05
17-11-2022,META,110.41,112.33,109.8,111.45,35093822,111.45,100,111.45,111.45,0,0,111.45,-34.78260869565198,111.45
16-11-2022,META,114.5,116.08,112.66,113.23,33287800,113.23,100,113.23,113.23,0,0,113.23,-83.33333333333313,113.23
15-11-2022,META,116.07,118.74,114.41,117.08,50670500,117.08,100,117.08,117.08,100,0,117.08,-38.33718244803689,117.08
14-11-2022,META,110.99,116.27,110.8,114.22,53395000,114.22,100,114.22,114.22,100,0,114.22,-37.47714808043871,114.22
11-11-2022,META,109.23,114.9,108.81,113.02,59961742,113.02,100,113.02,113.02,100,0,113.02,-30.870279146141357,113.02
10-11-2022,META,107.12,112.75,104.61,111.87,80671000,111.87,100,111.87,111.87,100,0,111.87,-10.810810810810754,111.87
09-11-2022,META,101.72,104.9,100.74,101.47,107677300,101.47,100,101.47,101.47,100,0,101.47,-82.45192307692302,101.47
08-11-2022,META,95.92,97.8,94.79,96.47,52088320,96.47,100,96.47,96.47,0,0,96.47,-44.186046511627985,96.47
07-11-2022,META,94.78,96.88,93.1,96.72,81987300,96.72,100,96.72,96.72,100,0,96.72,-4.232804232804141,96.72
04-11-2022,META,90.35,91.39,88.09,90.79,55638100,90.79,100,90.79,90.79,100,0,90.79,-18.181818181818024,90.79
03-11-2022,META,90.08,90.46,88.41,88.91,60664012,88.91,100,88.91,88.91,0,0,88.91,-75.60975609756095,88.91
02-11-2022,META,94.21,95.2,90.48,90.54,71821100,90.54,100,90.54,90.54,0,0,90.54,-98.72881355932198,90.54
01-11-2022,META,94.33,97.49,93.55,95.2,110189617,95.2,0,95.2,95.2,100,0,95.2,-58.121827411167345,95.2
31-10-2022,META,98.22,99.32,92.6,93.16,121361444,93.16,100,93.16,93.16,0,0,93.16,-91.66666666666664,93.16
28-10-2022,META,99.58,100.85,97.51,99.2,95928306,99.2,0,99.2,99.2,100,0,99.2,-49.401197604790326,99.2
27-10-2022,META,97.98,102.5,96.38,97.94,232316600,97.94,100,97.94,97.94,0,0,97.94,-74.5098039215686,97.94
26-10-2022,META,131.68,135.55,128.53,129.82,89294679,129.82,100,129.82,129.82,0,0,129.82,-81.62393162393177,129.82
25-10-2022,META,130.88,138.35,130.59,137.51,38433219,137.51,100,137.51,137.51,100,0,137.51,-10.824742268041296,137.51
24-10-2022,META,127.25,133.48,124.57,129.72,63563447,129.72,100,129.72,129.72,0,0,129.72,-42.19977553310878,129.72
21-10-2022,META,126.31,130.12,125.44,130.01,46348647,130.01,100,130.01,130.01,0,0,130.01,-2.3504273504276383,130.01
20-10-2022,META,132.93,136.77,131.31,131.53,26356300,131.53,100,131.53,131.53,0,0,131.53,-95.970695970696,131.53
19-10-2022,META,132.89,137.0,132.22,133.23,30691047,133.23,0,133.23,133.23,100,0,133.23,-78.87029288702948,133.23
18-10-2022,META,137.09,137.84,131.4,132.8,25445000,132.8,100,132.8,132.8,0,0,132.8,-78.26086956521729,132.8
17-10-2022,META,130.3,134.79,130.18,134.04,29612245,134.04,100,134.04,134.04,100,0,134.04,-16.26898047722348,134.04
14-10-2022,META,131.0,131.79,126.52,126.76,23559407,126.76,100,126.76,126.76,0,0,126.76,-95.44592030360512,126.76
13-10-2022,META,123.53,131.14,122.53,130.29,34325715,130.29,100,130.29,130.29,100,0,130.29,-9.872241579558604,130.29
12-10-2022,META,128.32,129.67,126.25,127.5,34605245,127.5,100,127.5,127.5,0,0,127.5,-63.45029239766069,127.5
11-10-2022,META,131.62,132.66,126.99,128.54,38481403,128.54,100,128.54,128.54,0,0,128.54,-72.66313932980606,128.54
10-10-2022,META,133.55,136.11,131.87,133.79,24024000,133.79,100,133.79,133.79,100,0,133.79,-54.71698113207586,133.79
07-10-2022,META,136.76,138.29,132.44,133.45,33214800,133.45,100,133.45,133.45,0,0,133.45,-82.73504273504287,133.45
06-10-2022,META,137.72,141.45,136.6,139.07,36231100,139.07,100,139.07,139.07,100,0,139.07,-49.072164948453576,139.07
05-10-2022,META,138.24,140.21,134.78,138.98,27979348,138.98,100,138.98,138.98,0,0,138.98,-22.651933701657764,138.98
04-10-2022,META,140.49,142.39,139.34,140.28,34670729,140.28,100,140.28,140.28,100,0,140.28,-69.18032786885236,140.28
03-10-2022,META,137.14,139.62,136.1,138.61,27723100,138.61,0,138.61,138.61,100,0,138.61,-28.69318181818148,138.61
30-09-2022,META,136.05,140.99,135.5,135.68,33166400,135.68,100,135.68,135.68,0,0,135.68,-96.72131147540972,135.68
29-09-2022,META,139.36,139.84,135.2,136.41,38985414,136.41,0,136.41,136.41,0,0,136.41,-73.92241379310336,136.41
28-09-2022,META,134.62,142.03,134.27,141.61,32658500,141.61,100,141.61,141.61,100,0,141.61,-5.412371134020464,141.61
27-09-2022,META,137.92,139.42,134.12,134.4,30826500,134.4,100,134.4,134.4,0,0,134.4,-94.71698113207545,134.4
26-09-2022,META,140.12,142.24,136.19,136.37,30497021,136.37,100,136.37,136.37,0,0,136.37,-97.02479338842964,136.37
23-09-2022,META,141.42,142.62,138.89,140.41,31710700,140.41,100,140.41,140.41,0,0,140.41,-59.24932975871307,140.41
22-09-2022,META,141.55,144.58,140.87,142.82,34418521,142.82,100,142.82,142.82,100,0,142.82,-47.43935309973088,142.82
21-09-2022,META,146.39,149.6,142.0,142.12,38338614,142.12,100,142.12,142.12,0,0,142.12,-98.42105263157887,142.12
20-09-2022,META,145.78,148.84,145.22,146.09,23217400,146.09,100,146.09,146.09,0,0,146.09,-75.96685082872918,146.09
19-09-2022,META,145.24,148.58,145.1,148.02,22169500,148.02,0,148.02,148.02,100,0,148.02,-16.091954022988485,148.02
16-09-2022,META,148.05,148.58,144.29,146.29,40122824,146.29,100,146.29,146.29,0,0,146.29,-53.379953379953605,146.29
15-09-2022,META,149.8,154.2,148.7,149.55,34606348,149.55,100,149.55,149.55,0,0,149.55,-84.54545454545413,149.55
14-09-2022,META,153.33,153.54,149.05,151.47,43064200,151.47,100,151.47,151.47,0,0,151.47,-46.10244988864147,151.47
13-09-2022,META,161.54,161.63,152.67,153.13,44444100,153.13,100,153.13,153.13,0,0,153.13,-94.86607142857136,153.13
12-09-2022,META,167.39,171.39,167.28,168.96,23220405,168.96,100,168.96,168.96,0,0,168.96,-59.12408759124056,168.96
09-09-2022,META,163.25,169.54,163.02,169.15,22129802,169.15,100,169.15,169.15,100,0,169.15,-5.981595092024347,169.15
08-09-2022,META,158.71,162.23,157.74,162.06,22530800,162.06,100,162.06,162.06,100,0,162.06,-3.7861915367480674,162.06
07-09-2022,META,157.76,160.96,156.81,160.39,16831200,160.39,100,160.39,160.39,100,0,160.39,-13.734939759036646,160.39
06-09-2022,META,160.1,161.69,157.69,158.54,19339800,158.54,100,158.54,158.54,0,0,158.54,-78.75000000000014,158.54
02-09-2022,META,167.45,167.93,159.22,160.32,22634200,160.32,100,160.32,160.32,0,0,160.32,-87.37083811710686,160.32
01-09-2022,META,163.58,167.36,160.35,165.36,30145700,165.36,100,165.36,165.36,100,0,165.36,-28.530670470755982,165.36
31-08-2022,META,167.07,167.84,162.14,162.93,40953000,162.93,100,162.93,162.93,100,0,162.93,-86.14035087719266,162.93
30-08-2022,META,160.35,161.66,155.91,157.16,19567948,157.16,100,157.16,157.16,0,0,157.16,-78.26086956521739,157.16
29-08-2022,META,160.66,163.05,159.01,159.17,20052700,159.17,100,159.17,159.17,0,0,159.17,-96.03960396039616,159.17
26-08-2022,META,168.48,170.92,161.67,161.78,24023633,161.78,100,161.78,161.78,0,0,161.78,-98.81081081081066,161.78
25-08-2022,META,165.18,168.88,164.02,168.78,15550514,168.78,100,168.78,168.78,100,0,168.78,-2.057613168724169,168.78
24-08-2022,META,160.6,165.46,159.77,163.26,20891500,163.26,100,163.26,163.26,100,0,163.26,-38.664323374341265,163.26
23-08-2022,META,162.48,165.05,160.7,161.11,18111800,161.11,100,161.11,161.11,0,0,161.11,-90.57471264367764,161.11
22-08-2022,META,165.49,165.49,162.26,163.05,19499711,163.05,100,163.05,163.05,0,0,163.05,-75.54179566563418,163.05
19-08-2022,META,170.2,172.32,167.05,167.96,26240800,167.96,100,167.96,167.96,0,0,167.96,-82.73244781783681,167.96
18-08-2022,META,174.34,175.76,171.86,174.66,18844500,174.66,100,174.66,174.66,0,0,174.66,-28.205128205128226,174.66
17-08-2022,META,176.76,178.14,174.17,174.85,20118133,174.85,100,174.85,174.85,0,0,174.85,-82.8715365239293,174.85
16-08-2022,META,179.44,180.99,177.04,179.47,21156710,179.47,100,179.47,179.47,0,0,179.47,-38.48101265822794,179.47
15-08-2022,META,178.96,181.44,178.2,180.89,15878700,180.89,100,180.89,180.89,100,0,180.89,-16.975308641975612,180.89
12-08-2022,META,180.81,181.46,178.91,180.5,21274046,180.5,0,180.5,180.5,100,0,180.5,-37.647058823529555,180.5
11-08-2022,META,179.71,183.1,176.37,177.49,24079100,177.49,100,177.49,177.49,0,0,177.49,-83.35809806835057,177.49
10-08-2022,META,175.99,180.48,173.95,178.34,30262132,178.34,100,178.34,178.34,100,0,178.34,-32.77182235834588,178.34
09-08-2022,META,168.95,169.53,166.6,168.53,18655100,168.53,100,168.53,168.53,0,0,168.53,-34.12969283276443,168.53
08-08-2022,META,168.0,177.51,167.13,170.25,27299113,170.25,100,170.25,170.25,100,0,170.25,-69.94219653179185,170.25
05-08-2022,META,166.99,171.61,165.8,167.11,25832701,167.11,100,167.11,167.11,0,0,167.11,-77.45266781411357,167.11
04-08-2022,META,168.3,172.15,166.8,170.57,23938212,170.57,100,170.57,170.57,100,0,170.57,-29.532710280374097,170.57
03-08-2022,META,162.69,169.54,161.57,168.8,31721900,168.8,100,168.8,168.8,100,0,168.8,-9.284818067753836,168.8
02-08-2022,META,158.31,162.24,158.01,160.19,27374516,160.19,0,160.19,160.19,100,0,160.19,-48.46335697399533,160.19
01-08-2022,META,157.25,165.19,155.23,159.93,40596702,159.93,100,159.93,159.93,100,0,159.93,-52.81124497991955,159.93
29-07-2022,META,157.69,160.14,155.17,159.1,42065400,159.1,0,159.1,159.1,0,0,159.1,-20.925553319919363,159.1
28-07-2022,META,161.06,161.51,154.85,160.72,73214326,160.72,100,160.72,160.72,0,0,160.72,-11.86186186186175,160.72
27-07-2022,META,162.59,170.87,162.02,169.58,43846600,169.58,100,169.58,169.58,100,0,169.58,-14.576271186440598,169.58
26-07-2022,META,165.94,166.0,157.95,159.15,28468424,159.15,100,159.15,159.15,0,0,159.15,-85.09316770186317,159.15
25-07-2022,META,169.0,170.57,164.81,166.65,26166326,166.65,100,166.65,166.65,0,0,166.65,-68.05555555555544,166.65
22-07-2022,META,173.07,175.6,168.41,169.27,42583916,169.27,100,169.27,169.27,0,0,169.27,-88.03894297635586,169.27
21-07-2022,META,180.63,183.85,178.87,183.17,27195815,183.17,100,183.17,183.17,100,0,183.17,-13.654618473895749,183.17
20-07-2022,META,177.49,183.6,176.7,183.09,24784300,183.09,100,183.09,183.09,100,0,183.09,-7.391304347825948,183.09
19-07-2022,META,170.37,176.49,169.51,175.78,25933700,175.78,100,175.78,175.78,100,0,175.78,-10.171919770773728,175.78
18-07-2022,META,166.75,171.69,165.64,167.23,23574337,167.23,100,167.23,167.23,100,0,167.23,-73.7190082644628,167.23
15-07-2022,META,160.54,164.98,159.82,164.7,23342807,164.7,100,164.7,164.7,100,0,164.7,-5.426356589147312,164.7
14-07-2022,META,161.22,162.59,157.28,158.05,23765200,158.05,100,158.05,158.05,0,0,158.05,-85.49905838041413,158.05
13-07-2022,META,160.16,164.98,159.61,163.49,16555138,163.49,100,163.49,163.49,100,0,163.49,-27.746741154562148,163.49
12-07-2022,META,164.8,165.91,162.1,163.27,16639700,163.27,0,163.27,163.27,100,0,163.27,-69.29133858267676,163.27
11-07-2022,META,167.07,167.49,161.91,162.88,21905133,162.88,100,162.88,162.88,0,0,162.88,-82.6164874551972,162.88
08-07-2022,META,169.98,172.4,168.15,170.88,19249243,170.88,0,170.88,170.88,0,0,170.88,-35.764705882353184,170.88
07-07-2022,META,169.45,172.72,167.78,172.19,24083400,172.19,100,172.19,172.19,100,0,172.19,-10.728744939271282,172.19
06-07-2022,META,168.2,171.59,165.46,169.77,23085921,169.77,100,169.77,169.77,100,0,169.77,-29.690048939641024,169.77
05-07-2022,META,158.14,168.25,157.02,168.19,28664799,168.19,100,168.19,168.19,100,0,168.19,-0.5342831700801632,168.19
01-07-2022,META,160.31,160.62,155.0,160.03,31423933,160.03,100,160.03,160.03,0,0,160.03,-10.498220640569448,160.03
30-06-2022,META,162.15,165.23,158.49,161.25,35250605,161.25,100,161.25,161.25,0,0,161.25,-59.050445103857584,161.25
29-06-2022,META,163.57,166.33,160.32,163.94,28595236,163.94,100,163.94,163.94,100,0,163.94,-39.767054908485974,163.94
28-06-2022,META,169.9,171.3,160.61,160.68,27788725,160.68,100,160.68,160.68,0,0,160.68,-99.3451824134706,160.68
27-06-2022,META,171.32,171.75,168.01,169.49,29174600,169.49,100,169.49,169.49,0,0,169.49,-60.42780748663063,169.49
24-06-2022,META,161.73,170.25,161.3,170.16,68736009,170.16,100,170.16,170.16,100,0,170.16,-1.0055865921788103,170.16
23-06-2022,META,156.27,159.75,154.25,158.75,40499200,158.75,100,158.75,158.75,100,0,158.75,-18.181818181818183,158.75
22-06-2022,META,158.38,160.79,155.44,155.85,47596820,155.85,100,155.85,155.85,0,0,155.85,-92.3364485981309,155.85
21-06-2022,META,165.93,167.76,155.97,157.05,50724900,157.05,100,157.05,157.05,0,0,157.05,-90.83969465648843,157.05
17-06-2022,META,161.68,165.9,159.9,163.74,31374215,163.74,100,163.74,163.74,100,0,163.74,-35.99999999999994,163.74
16-06-2022,META,163.72,165.08,159.61,160.87,26944143,160.87,100,160.87,160.87,0,0,160.87,-76.96526508226708,160.87
15-06-2022,META,167.2,172.16,163.98,169.35,30008300,169.35,100,169.35,169.35,100,0,169.35,-34.3520782396088,169.35
14-06-2022,META,166.03,166.75,161.36,163.73,27244300,163.73,100,163.73,163.73,0,0,163.73,-56.0296846011135,163.73
13-06-2022,META,170.59,172.58,164.03,164.26,31749304,164.26,100,164.26,164.26,0,0,164.26,-97.30994152046796,164.26
10-06-2022,META,183.04,183.1,175.02,175.57,27478354,175.57,100,175.57,175.57,0,0,175.57,-93.19306930693088,175.57
09-06-2022,META,194.28,199.45,183.68,184.0,23501600,184.0,100,184.0,184.0,0,0,184.0,-97.97083069118584,184.0
08-06-2022,META,194.67,202.03,194.41,196.64,22267200,196.64,100,196.64,196.64,100,0,196.64,-70.73490813648309,196.64
07-06-2022,META,191.93,196.53,191.49,195.65,18828700,195.65,0,195.65,195.65,100,0,195.65,-17.4603174603174,195.65
06-06-2022,META,193.99,196.92,188.4,194.25,30574242,194.25,100,194.25,194.25,100,0,194.25,-31.338028169014,194.25
03-06-2022,META,195.98,196.61,189.78,190.78,19465000,190.78,0,190.78,190.78,0,0,190.78,-85.35871156661788,190.78
02-06-2022,META,188.45,200.94,187.73,198.86,31951600,198.86,100,198.86,198.86,100,0,198.86,-15.74564723694158,198.86
01-06-2022,META,196.51,199.53,185.0,188.64,36623500,188.64,100,188.64,188.64,0,0,188.64,-74.9483826565727,188.64
31-05-2022,META,194.89,197.6,192.01,193.64,26131103,193.64,100,193.64,193.64,0,0,193.64,-70.84078711985698,193.64
27-05-2022,META,191.36,195.33,189.8,195.13,22562727,195.13,100,195.13,195.13,100,0,195.13,-3.616636528029241,195.13
26-05-2022,META,182.88,192.83,182.26,191.63,23056500,191.63,100,191.63,191.63,100,0,191.63,-11.352885525071091,191.63
25-05-2022,META,180.4,185.45,179.32,183.83,28030200,183.83,100,183.83,183.83,100,0,183.83,-26.427406199020837,183.83
24-05-2022,META,180.55,183.68,176.11,181.28,50406300,181.28,100,181.28,181.28,0,0,181.28,-31.70409511228544,181.28
23-05-2022,META,195.19,196.99,191.24,196.23,25059200,196.23,0,196.23,196.23,100,0,196.23,-13.217391304348162,196.23
20-05-2022,META,194.97,197.91,187.87,193.54,31465600,193.54,100,193.54,193.54,100,0,193.54,-43.52589641434271,193.54
19-05-2022,META,191.2,195.29,189.6,191.29,24446938,191.29,100,191.29,191.29,0,0,191.29,-70.29876977152902,191.29
18-05-2022,META,200.0,201.0,191.63,192.24,23960000,192.24,100,192.24,192.24,0,0,192.24,-93.48986125933816,192.24
17-05-2022,META,202.12,205.46,198.36,202.62,24872729,202.62,100,202.62,202.62,100,0,202.62,-40.00000000000008,202.62
16-05-2022,META,197.05,205.37,195.93,200.04,27112600,200.04,100,200.04,200.04,100,0,200.04,-56.4618644067798,200.04
13-05-2022,META,192.58,199.89,191.28,198.62,24549844,198.62,100,198.62,198.62,100,0,198.62,-14.750290360046272,198.62
12-05-2022,META,187.06,198.05,184.78,191.24,38262226,191.24,100,191.24,191.24,100,0,191.24,-51.31876412961566,191.24
11-05-2022,META,196.33,200.67,188.27,188.74,31153400,188.74,100,188.74,188.74,0,0,188.74,-96.20967741935485,188.74
10-05-2022,META,199.51,202.96,194.19,197.65,34452500,197.65,100,197.65,197.65,100,0,197.65,-60.54732041049027,197.65
09-05-2022,META,199.84,202.57,195.58,196.21,36303200,196.21,100,196.21,196.21,0,0,196.21,-90.98712446351936,196.21
06-05-2022,META,207.34,209.38,201.02,203.77,34747200,203.77,100,203.77,203.77,0,0,203.77,-67.10526315789468,203.77
05-05-2022,META,218.74,220.17,206.16,208.28,41129200,208.28,100,208.28,208.28,0,0,208.28,-84.8679514632405,208.28
04-05-2022,META,210.65,224.3,206.96,223.41,41375900,223.41,100,223.41,223.41,100,0,223.41,-5.132641291810926,223.41
03-05-2022,META,210.45,214.9,208.09,212.03,41556300,212.03,100,212.03,212.03,100,0,212.03,-42.143906020558056,212.03
02-05-2022,META,201.17,211.88,200.99,211.13,49915300,211.13,0,211.13,211.13,100,0,211.13,-6.887052341597805,211.13
29-04-2022,META,204.46,212.48,199.9,200.47,49193434,200.47,100,200.47,200.47,0,0,200.47,-95.46899841017492,200.47
28-04-2022,META,202.92,208.53,192.9,205.73,100890600,205.73,100,205.73,205.73,100,0,205.73,-17.914267434421063,205.73
27-04-2022,META,174.43,181.21,169.0,174.95,71062900,174.95,100,174.95,174.95,0,0,174.95,-51.269451269451395,174.95
26-04-2022,META,186.63,187.19,179.5,180.95,31747434,180.95,100,180.95,180.95,0,0,180.95,-81.14434330299105,180.95
25-04-2022,META,182.73,187.18,181.66,186.99,29281100,186.99,100,186.99,186.99,100,0,186.99,-3.4420289855071986,186.99
22-04-2022,META,190.37,192.72,183.27,184.11,36426800,184.11,100,184.11,184.11,0,0,184.11,-91.11111111111109,184.11
21-04-2022,META,201.6,202.97,185.58,188.07,49954100,188.07,100,188.07,188.07,0,0,188.07,-85.68142610695813,188.07
20-04-2022,META,213.61,214.16,198.92,200.42,43036528,200.42,100,200.42,200.42,0,0,200.42,-90.15748031496064,200.42
19-04-2022,META,210.52,218.43,209.0,217.31,20089900,217.31,100,217.31,217.31,100,0,217.31,-11.876988335100782,217.31
18-04-2022,META,210.0,213.38,208.3,210.77,16580800,210.77,100,210.77,210.77,100,0,210.77,-51.37795275590539,210.77
14-04-2022,META,214.89,214.99,210.0,210.18,18379500,210.18,100,210.18,210.18,0,0,210.18,-96.39278557114216,210.18
13-04-2022,META,211.82,216.61,211.33,214.99,19231816,214.99,100,214.99,214.99,100,0,214.99,-30.68181818181826,214.99
12-04-2022,META,220.24,222.03,213.13,214.14,20128827,214.14,100,214.14,214.14,0,0,214.14,-88.65168539325853,214.14
11-04-2022,META,218.42,220.61,215.22,216.46,20516600,216.46,100,216.46,216.46,0,0,216.46,-76.99443413729118,216.46
08-04-2022,META,222.38,225.13,220.03,222.33,18375711,222.33,0,222.33,222.33,0,0,222.33,-54.90196078431345,222.33
07-04-2022,META,223.93,225.52,218.56,222.95,21037200,222.95,100,222.95,222.95,0,0,222.95,-36.92528735632211,222.95
06-04-2022,META,226.91,228.99,221.41,223.3,28995100,223.3,100,223.3,223.3,0,0,223.3,-75.06596306068586,223.3
05-04-2022,META,234.08,236.86,231.02,231.84,29727200,231.84,100,231.84,231.84,0,0,231.84,-85.95890410958916,231.84
04-04-2022,META,225.98,234.35,225.86,233.89,28100826,233.89,100,233.89,233.89,100,0,233.89,-5.418138987043687,233.89
01-04-2022,META,224.55,227.28,222.7,224.85,19544800,224.85,0,224.85,224.85,100,0,224.85,-53.05676855895197,224.85
31-03-2022,META,228.45,228.49,222.26,222.36,24192300,222.36,100,222.36,222.36,0,0,222.36,-98.39486356340252,222.36
30-03-2022,META,228.91,231.15,226.71,227.85,25588046,227.85,100,227.85,227.85,0,0,227.85,-74.32432432432462,227.85
29-03-2022,META,226.07,230.89,225.29,229.86,31417900,229.86,100,229.86,229.86,100,0,229.86,-18.392857142856673,229.86
28-03-2022,META,222.13,224.04,219.54,223.59,26224141,223.59,0,223.59,223.59,100,0,223.59,-9.999999999999748,223.59
25-03-2022,META,220.51,225.5,218.89,221.82,40039026,221.82,100,221.82,221.82,100,0,221.82,-55.67322239031769,221.82
24-03-2022,META,215.0,220.67,214.79,219.57,31502314,219.57,100,219.57,219.57,100,0,219.57,-18.707482993197196,219.57
23-03-2022,META,213.33,216.8,212.16,213.46,23717321,213.46,0,213.46,213.46,0,0,213.46,-71.98275862068951,213.46
22-03-2022,META,211.37,219.46,210.18,216.65,31998800,216.65,100,216.65,216.65,100,0,216.65,-30.28017241379312,216.65
21-03-2022,META,214.5,214.71,207.63,211.49,30142338,211.49,0,211.49,211.49,0,0,211.49,-45.48022598870047,211.49
18-03-2022,META,206.7,216.8,206.0,216.49,52128000,216.49,100,216.49,216.49,100,0,216.49,-2.8703703703703884,216.49
17-03-2022,META,201.7,208.04,201.11,207.84,29499700,207.84,100,207.84,207.84,100,0,207.84,-2.886002886002731,207.84
16-03-2022,META,194.7,203.73,194.52,203.63,40640300,203.63,100,203.63,203.63,100,0,203.63,-1.0857763300759449,203.63
15-03-2022,META,190.8,192.28,185.91,192.03,31721700,192.03,0,192.03,192.03,100,0,192.03,-3.924646781789636,192.03
14-03-2022,META,187.03,192.29,185.82,186.63,31010500,186.63,100,186.63,186.63,0,0,186.63,-87.48068006182376,186.63
11-03-2022,META,192.64,193.56,186.67,187.61,34694534,187.61,100,187.61,187.61,0,0,187.61,-86.35703918722751,187.61
10-03-2022,META,194.84,196.28,191.07,195.21,24853000,195.21,100,195.21,195.21,0,0,195.21,-20.53742802303247,195.21
09-03-2022,META,195.74,199.1,193.92,198.5,31894700,198.5,100,198.5,198.5,100,0,198.5,-11.58301158301146,198.5
08-03-2022,META,187.85,196.7,186.11,190.29,37508149,190.29,100,190.29,190.29,100,0,190.29,-60.52880075542976,190.29
07-03-2022,META,200.79,200.89,187.28,187.47,38560609,187.47,100,187.47,187.47,0,0,187.47,-98.60396767083029,187.47
04-03-2022,META,202.37,205.89,198.79,200.06,32146264,200.06,100,200.06,200.06,0,0,200.06,-82.11267605633788,200.06
03-03-2022,META,209.02,209.08,201.42,202.97,27263524,202.97,100,202.97,202.97,0,0,202.97,-79.7650130548302,202.97
02-03-2022,META,204.78,209.15,202.02,208.11,29452147,208.11,100,208.11,208.11,100,0,208.11,-14.586255259466938,208.11
01-03-2022,META,209.87,211.75,202.22,203.49,27094902,203.49,100,203.49,203.49,0,0,203.49,-86.67366211962214,203.49
28-02-2022,META,207.68,213.15,206.83,211.03,34239803,211.03,100,211.03,211.03,100,0,211.03,-33.54430379746846,211.03
25-02-2022,META,204.94,211.32,203.18,210.48,37627600,210.48,100,210.48,210.48,100,0,210.48,-10.31941031941038,210.48
24-02-2022,META,191.06,208.35,190.22,207.6,49957200,207.6,100,207.6,207.6,100,0,207.6,-4.136789851075567,207.6
23-02-2022,META,204.16,206.94,198.05,198.45,44481400,198.45,100,198.45,198.45,0,0,198.45,-95.50056242969652,198.45
22-02-2022,META,202.34,207.48,200.06,202.08,39852400,202.08,100,202.08,202.08,0,0,202.08,-72.77628032344995,202.08
18-02-2022,META,209.39,210.75,205.18,206.16,37128438,206.16,100,206.16,206.16,0,0,206.16,-82.40574506283679,206.16
17-02-2022,META,214.02,217.5,207.16,207.71,38747533,207.71,100,207.71,207.71,0,0,207.71,-94.68085106382968,207.71
16-02-2022,META,212.41,217.46,212.36,216.54,45817500,216.54,100,216.54,216.54,0,0,216.54,-18.039215686274844,216.54
